ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_G,2017,43,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_H,2017,58,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_I,2017,18,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_J,2017,5,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_K,2017,1,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_L,2017,3,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_M,2017,7,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_N,2017,24,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_O,2017,5,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_P,2017,1,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_Q,2017,10,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_R,2017,7,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_S,2017,4,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_T,2017,1,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_ISIC4_U,2017,0,,,T13:149_T14:155,R1:4005
ITA,INJ_FATL_ECO_NB,FA:1287,ECO_AGGREGATE_TOTAL,2017,484,,,T13:149_T14:155,R1:4005
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1982,5,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1982,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1982,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1982,4,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1982,5,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1983,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1983,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1983,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1983,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1985,7,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1985,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1985,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1985,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1985,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1985,4,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1985,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1985,7,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1986,7,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1986,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1986,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1986,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1986,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1986,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1986,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1986,7,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1987,6,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1987,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1987,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1987,2,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1987,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1987,2,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1987,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1987,6,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1988,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1988,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1988,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1988,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1988,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1988,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1988,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1988,3,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1989,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1989,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1989,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1989,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1989,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1989,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1989,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1989,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1990,2,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1990,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1990,1,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1990,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1990,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1990,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_0,1990,0,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1990,2,,,T13:149,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1993,2,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1993,2,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_9,1993,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1993,2,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1994,27,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1994,16,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1994,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1994,4,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1994,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1994,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1994,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1994,3,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1994,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_9,1994,4,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1994,27,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1995,21,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1995,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_9,1995,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1995,21,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1996,1,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1996,1,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_9,1996,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1996,1,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_TOTAL,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_1,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_2,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_3,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_4,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_5,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_6,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_7,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_8,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_ISIC2_9,1997,0,,,T13:150,
JAM,INJ_FATL_ECO_NB,FF:1292,ECO_AGGREGATE_TOTAL,1997,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1975,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1975,2,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1975,3,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1975,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1975,5,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1975,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1975,2,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1975,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1975,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1976,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1976,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1976,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1976,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1976,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1976,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1976,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1976,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1976,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1977,5,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1977,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1977,3,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1977,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1977,2,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1977,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1977,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1977,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1977,5,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1978,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1978,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1978,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1978,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1978,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1978,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1978,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1978,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1978,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1979,31,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1979,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1979,9,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1979,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1979,13,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1979,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1979,5,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1979,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1979,31,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1980,7,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1980,7,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1981,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1981,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1982,48,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1982,2,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1982,12,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1982,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1982,7,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_9,1982,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1982,19,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1982,48,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1983,40,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1983,7,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1983,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1983,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1983,11,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1983,2,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1983,6,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_8,1983,1,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_9,1983,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1983,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1983,40,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1984,48,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1984,3,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1984,4,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_4,1984,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1984,6,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1984,8,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1984,5,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_8,1984,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_9,1984,0,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_0,1984,6,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1984,48,,,T13:150,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1985,31,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_1,1985,1,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1985,4,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1985,3,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1985,8,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1985,3,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1985,2,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_8,1985,2,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_9,1985,8,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1985,31,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1986,54,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1986,54,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_TOTAL,1987,56,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_1,1987,2,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_2,1987,9,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_3,1987,4,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_5,1987,9,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_6,1987,5,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_7,1987,17,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_8,1987,4,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC2_9,1987,6,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1987,56,,,T13:149,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1988,31,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_A,1988,1,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_D,1988,8,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_F,1988,5,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_G,1988,4,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_I,1988,6,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_X,1988,7,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1988,31,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1989,59,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_A,1989,1,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_D,1989,8,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_F,1989,7,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_G,1989,7,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_I,1989,20,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_X,1989,15,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1989,59,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1990,27,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_A,1990,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_D,1990,4,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_F,1990,6,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_G,1990,1,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_I,1990,13,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_L,1990,3,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_X,1990,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1990,27,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1991,64,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_A,1991,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_D,1991,16,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_F,1991,11,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_G,1991,2,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_I,1991,22,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_L,1991,13,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_X,1991,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_AGGREGATE_TOTAL,1991,64,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_TOTAL,1992,35,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_A,1992,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_D,1992,19,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_F,1992,5,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_G,1992,0,,,,
JOR,INJ_FATL_ECO_NB,FA:1302,ECO_ISIC3_I,1992,3,,,,
